,content,time,forward,comment,like,VIP,link
16,. 速转！十万火急❗❗❗❗❗❗ 各群免踢 :不管多忙，请转发到你的另外群。 各位朋友：中央电视台《焦点访谈》已经播出，务必把这条信息发给你知道的群。 康师傅方便面含有日本禁用农药「多菌灵」，多菌灵可致脑麻痺、肝脏腫瘤等癌症。包括正在销售的（果粒橙），康师傅矿泉水，康师傅冰红茶，绿茶，雪碧，可乐，原丹东鸭绿江啤酒，青岛啤酒，雪花啤酒，等康师傅一系列产品，里面都有多菌灵。香港食环署正在了解此事件。 专家指出，（多菌灵）跟其他农药一样，对脑部影响最大，可引致局部麻痹，并会导致癌症。 ——请火速转给你在乎的朋友，不要给孩子们吃康师傅方便面，不要给孩子喝康师傅品牌这种饮料。 . 速转！十万火急！！！ 亲:不管多忙，请转发到你的另外群。康师傅早就成了日本控股企业，康师傅企业的老板是日本人，日本太坏了，就是要慢性毒杀中国人啊！！有半点良心就转发吧,21-10-24 11:43,0,0,1,0,0
17,#海淀区出现昌平病例密接人员#海淀区写字楼出现疑似患者，确定密接63人，疾控中心连夜排雷#今日热门#看剧时间的微博视频​​​,21-10-24 03:48,0,1,3,1,1
18,#西安追踪阳性密接者1553人#确诊一例山西密接，陕西发病#今日热门#相当红的微博视频​​​,21-10-20 17:49,0,0,0,0,1
19,女司机驾车随意变道，被人阻止后开窗破骂，结果被对方揪下车暴打#视频星计划##女司机惨遭男司机暴打##分享视频#二营长of的微博视频​​​,21-10-10 09:26,72,896,3281,1,1
20,这个政策，不仅仅是对学区房的新一轮暴击，而且关系到国计民生，千千万万的家庭。也是趋势，更是未来！ ​​​,21-10-17 21:53,82,91,318,1,0
21,心慈手软，放跑了。这要是美国警察，直接爆头。乔木DC的微博视频​​​,21-10-21 10:55,400,362,4942,1,1
22,"欧金中的母亲也去世了?一声叹息!!!看到别人发的,有谁知道是真是假?欧不死,当地zf就要没完没了的,被迫接受网友质疑和审判死了一了百了,多少年了还是这样子 ​​​",21-10-19 20:50,2,3,43,0,0
23,欧金中母亲今夜去世。铁扇公主致电核实，讲母子团聚。这位89岁老人家受尽苦难后终于解脱离开。或许在另外一个世界里。她与自己的儿子可以住进宽大安全的房子里，不再为风雨担心受怕。天后圣母慈悲接引。​​​,21-10-20 02:05,11,43,162,1,0
24,【黑人冲击中国政府】 ​​​,21-10-16 21:56,6,32,44,1,0
25,#基础教育综合改革实验区#教育为国家发展战略服务，中国已经不是读点书就是人才的发展阶段了，要缩短学制，不在基础教育阶段浪费过多的时间、精力和财力，也延长生育时间。同时，大力发展职业教育，为工业4.0、人工智能时代提供能配套的高级技术人才，教育需要迎来一次大的变革。 ​​​,21-10-18 10:16,0,0,20,0,1
26,支持基础教育缩短学制，无聊的刷题复习太不人性化了。我记得初中时候都是全乡镇一二名的，随着无限重复的复习，我成绩排名不断下降，直到对考试没有了感觉。。。高中也差不多，高三复习的都麻木了  ​​​,21-10-18 11:35,0,0,1,1,0
27,【教育改革即将到来？】其实我挺希望这个新闻能实现的，要真的能缩短学制、取消中考、高中并入九年义务教育就好了。这样孩子16岁就能接受更专业的大学系统教育，20岁不到就能大学毕业了，如果有能力进一步学习，25岁左右就能博士毕业了。这是非常高效且利国利民的好政策，一是进一步加快国家扫清文盲的进程，使中国人的最低被教育水平提升至高中毕业。二是孩子可以有更多时间去深造学习自己喜爱和擅长的知识与技能了。三是时间就是金钱，早毕业早成才，每个人能多为家庭和社会贡献几年自己的学识与智慧，吃到更多改革红利。四是配合国家“工业4.0”的政策与趋势，增加工科技术类大学，因材施教，使得“学必有所用”，不会毕业即失业。这场教育改革，如果是假的我希望能成真，如果是真的我希望尽快落实到位，更希望南京能成为试点城市实施，女儿可以赶上新政策带来的时间利好。,21-10-18 11:34,0,1,6,0,0
28,【基础教育综合改革试验区】2021年10月16日，教育部发布公告，宣布在全国设立12个“基础教育综合改革实验区”，并要求“请各地按照实施方案，认真抓好落实，不断深化基础教育综合改革，发挥好示范引领作用”。学制缩短，改为小学四年、初中三年、高中二年，共9年义务教育，取消小升初。 ​​​,21-10-18 11:16,0,2,1,1,0
29,支持缩短学制。十二年学制改为十年。建议法定婚龄改为男女18岁。尼轰法定婚龄男女18岁，韩国男18，女16。中国法定婚龄男22，女20太大了，希望改进。#每日经济育儿#​​​,21-9-8 06:38,1,0,3,1,1
30,学制缩短两年，分流后置到高考，专业教育前置。 ​​​,21-9-7 20:33,2,5,7,1,0
31,给你们拎拎重点一、缩短学制，普及高中（普高）。通过调整课程设置与教材内容，把小学六年制改为五年制、初中三年制改为二年制、保留普通高中三年制；实行小学到高中的十年制基础义务教育，免除小学和中学阶段的升学考试。二、升学竞争后置到高中阶段，避免升学竞争低龄化，现代社会是专业化分工协作的社会，教育制度和教育体系必须符合现代科技与社会的发展需要，而不是符合教育产业化的需要。三、在体现基础教育基础化的同时，适当把专业教育和职业教育前移到小学和中学阶段，让一些偏科偏才的学生提前得到发现和培养。#教育部要求秋季学期全面恢复教学秩序#,21-8-17 13:44,0,0,0,0,1
32,教育部新政策。我早觉得小学六年太浪费时间。 ​​​,21-10-13 20:36,75,167,607,0,0
33,小学四年，高中二年，高中分特高，普高，职高？ ​​​,21-10-17 15:31,2,6,7,1,0
34,"教育部基础教育综合改革实验区：一、以提高学生身体素质、心理素质、技能素质为核心。针对当前学生普遍体质下降，男孩女性化现象，要求普遍推广“大球运动” , 学校、社区建足球场、篮球场、手球场等，尽快提升青少年身体素质，积极培养集体精神、协作精神、奉献精神。二、缩短学制，改为九年义务教育：小学四年，初中三年，高中二年。取消小升初，高中前完成基础教育。三、中考分特色考试，尽早发现有特长和特色的孩子，依据特色分别进入普高、特高或职高。开展多样性、特性化培养，毕业后能适应社会生存和工作。四、普及高中，高中分特高、普高、职高。把专业教育前移至高中，使基础教育与专业教育相结合，便于发现并培养偏科偏才的学生。五、将目前技校全部下放为职高，严禁技校给在校学生滥发高级技师证书，培养有真本事的技工和企业认可的高级蓝领。六、大学改革，三分之一以上大学改为工科或高级蓝领大学，专业培养高级技术工人，为工业4.0打基础。===人口不足，为了增加劳动力而不是学生，缩短学制，高中即完成分层，开始培养高级蓝领和技术工人。",21-10-17 10:17,8,7,15,1,0
35,"基础教育改革实验区，改革内容，教育部基础教育综合改革实验区：一、以提高学生身体素质、心理素质、技能素质为核心。针对当前学生普遍体质下降，男孩女性化现象，要求普遍推广“大球运动” , 学校、社区建足球场、篮球场、手球场等，尽快提升青少年身体素质，积极培养集体精神、协作精神、奉献精神。二、缩短学制，改为九年义务教育：小学四年，初中三年，高中二年。取消小升初，高中前完成基础教育。三、中考分特色考试，尽早发现有特长和特色的孩子，依据特色分别进入普高、特高或职高。开展多样性、特性化培养，毕业后能适应社会生存和工作。四、普及高中，高中分特高、普高、职高。把专业教育前移至高中，使基础教育与专业教育相结合，便于发现并培养偏科偏才的学生。五、将目前技校全部下放为职高，严禁技校给在校学生滥发高级技师证书，培养有真本事的技工和企业认可的高级蓝领。六、大学改革，三分之一以上大学改为工科或高级蓝领大学，专业培养高级技术工人，为工业4.0打基础。#教育部决定设立基础教育综合改革实验区#",21-10-17 15:16,6,11,14,1,1
36,教育改革实验区​​​,21-10-18 01:25,1,0,0,1,0
37,教育改革了，全国设立12个试点实验区。改革重点内容：1.缩短学制，改为9年义务教育，小学4年，初中3年，高中2年。2.中考分特色考试，尽早发现孩子特长。3.专业教育移至高中，便于发现培养偏科学生。4.大学改革，1/3大学改为工科或蓝领大学。以后不用担心孩子偏科，也可能不用再学习不喜欢的学科了。这次改革力度挺大，从小学到大学全部有改革。,21-10-18 07:12,47,137,251,1,0
38,#上海深圳等12地被设为基础教育综改试验区##教育改革##基础教育综合改革实验区#蛮好的 ​​​,21-10-17 22:46,2,3,24,1,1
39,"#教育#改革试验区，改革内容如下。教育部基础教育综合改革实验区:一、以提高学生身体素质、心理素质、技能素质为核心。针对当前学生普遍体质下降，男孩女性化现象，要求普遍推广“大球运动”,学校、社区建足球场、篮球场、手球场等，尽快提升青少年身体素质，积极培养集体精神、协作精神、奉献精神。二、缩短学制，改为九年义务教育:小学四年，初中三年，高中二年。取消小升初高中前完成基础教育。三、中考分特色考试，尽早发现有特长和特色的孩子，依据特色分别进入普高、特高或职高。开展多样性、特性化培养，毕业后能适应社会生存和工作。四、普及高中，高中分特高、普高、职高。把专业教育前移至高中，使基础教育与专业教育相结合，便于发现并培养偏科偏才的学生。五、将目前技校全部下放为职高，严禁技校给在校学生滥发高级技师证书，培养有真本事的技工和企业认可的高级蓝领。六、大学改革，三分之一以上大学改为工科或高级蓝领大学，专业培养高级技术工人，为工业4.0打基础。上海·莘庄",21-10-18 10:46,0,3,1,0,1
40,上升通道接近全关，阶层固化，以后真的纯拼爹了，爹的产证更重要了。体制越固化，钱越有用。改开开始约40年的比赛已经结束了，胜败已定，A9就是A9，A8就是A8，A7就是A7。以前的学制，是改命式学制，由于过分拥有决定性，已经不适用于当代。读大学必然改命这件事不停被稀释，最终承认读清北复交也没官做了，没用就是没用了。90年代 ，大专毕业都是高材生的时代再也不会来了。现在你学的知识到底有没有实用性，无论学历多高都要到社会上试一下。同时，没有学历的人在社会上机会也很多。知识本身并没有用，浪费时间考学历的性价比急剧下降，大学硕博都不再那么有用了。体制是要只是筛选出听话、具备执行力和较强自制力的人，可人们还在惯性的在这个轨道上运行，那就要硬掰了。科技革命太迅猛，知识淘汰太快。现在大学生废物实在太多，读错专业不如不读（譬如上戏导演系）。而有资源的，有经验的中年人有目的地回炉再造，更有效率。老年领导干部跟傻子一样跟时代无法对接，这帮人再延长退休太扯了。知识更新迭代越快， 老领导应该越早退休。男性领导50就可以退了。你起码得看得懂底下一线的人在做什么啊！不然就像谱盲看五线谱——一本天书。一线战役最好知识结构35-40岁，管人的还可以老一老，熟谙人性，但管事的大领导不能老。老了无知，下面人也不服气，常常起反作用。50退出一线，管管后勤，不该做决定了。拜登都快漏尿了，他做总统美国必衰败。年轻人早点上历史舞台的社会才健康。最后，如果接着再提早法定结婚年龄，那30+的剩女更没机会了。一大波低龄女性涌入婚姻赛道，前史比你干净，皮肤比你嫩，身材比你好，除了脑袋空一点（不一定是劣势）其它都比你好，直接把购物篮里的顶级男扫光，扫光，扫光光。,21-10-18 13:09,169,55,377,1,0
41,求求你们教育部领导们别瞎折腾了！吃饱了没事干。这几年高考改革、中考改革，把家长们折腾的够呛，中国教育一会儿学美国拆分大学，一会儿学苏俄提综合实力，现在又开始学德国了，简直是邯郸学步。请你们别忘了自己是中国人。中国的国情，中国的特色是与众不同的！把现有的高考维护好，维护好教育的公平性、择优录取、人尽其才、以及良好的专业设计，比瞎琢磨人更有意义！,21-10-18 13:51,9,19,102,1,0
42,装修千万别拆承重墙，尤其一层，小心让整个楼都裂开成危房。 ​​​,21-10-10 15:42,10,95,751,1,0
43,#黎巴嫩抗议现场发生枪战致6死#4日，突发，黎巴嫩首都发生爆炸#今日热门#小六子影视的微博视频​​​,21-10-15 15:31,0,0,0,1,1
